score,manner,job_finish_degree,createNum,partakeNum,level,222595437,222602451,222652756,222675513,222760546,222807286,222808035,222820410,222820426,222865147,223018597,223025352,223945300,224841013,224882207,224894458,224922228,224989771,225348006,226410295
88.40000153,6,0,0,0,0,0,0,0,0,0,0,15.31,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6,0,0,0,0,0,0,0,0,0,0,16.81,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.045454545,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.59,0,0,0,0,0,0,0,0,0.03
90,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.40000153,6,0,0,0,0,0,0,0,0,0,0,12.86,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.386363636,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6,1,0,1,5,0,74.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.40000153,6,0,0,0,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.63,0,0,0,0,0,0,0,0,0
94.40000153,6,0,0,0,0,0,0,0,0,0,0,14.27,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6,1,0,0,5,0,78.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6,1,0,1,5,0,78.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,6,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47.97,0,0,0,0,0,0
100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.42,0,0,0,0,0,0,0,0,0
95,6,0,0,0,0,0,0,0,0,0,0,14.46,0,0,0,0,0,0,0,0,0,0,0,0,0
80,6,1,0,0,5,0,0,0,0,0,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,45.05,0,0,0,0,0,0
96.40000153,6,0,0,0,0,0,0,0,0,0,0,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6,1,1,0,5,0,75.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6,0,0,0,0,0,0,0,0,0,0,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0
97,6,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3,0,0,0,0,0,0
92.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.84,0,0,0,0,0,0,0,0,0
92,6,0,0,0,0,0,0,0,0,0,0,14.1,0,0,0,0,0,0,0,0,0,0,0,0,0
95.40000153,6,0,0,0,0,0,0,0,0,0,0,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,0,0,0,0,0,0,0,0,0,0,14.46,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.090909091,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.59999847,6,0,0,0,0,0,0,0,0,0,0,15.04,0,0,0,0,0,0,0,0,0,0,0,0,0
76,6,1,0,0,5,0,72.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.40000153,6,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0
96,6,0,0,0,0,0,0,0,0,0,0,17.39,0,0,0,0,0,0,0,0,0,0,0,0,0
96,6,0,0,0,0,0,0,0,0,0,0,14.75,0,0,0,0,0,0,0,0,0,0,0,0,0
98.40000153,6,0,0,0,0,0,0,0,0,0,0,15.04,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6,0,0,0,0,0,0,0,0,0,0,14.14,0,0,0,0,0,0,0,0,0,0,0,0,0
93.40000153,6,0,0,0,0,0,0,0,0,0,0,15.84,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.022727273,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.181818182,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.40000153,6,0,0,0,0,0,0,0,0,0,0,15.22,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.318181818,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94.40000153,6,0,0,0,0,0,0,0,0,0,0,14.55,0,0,0,0,0,0,0,0,0,0,0,0,0
92.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46,0,0,0,0,0,0,0,0,0
100,6,1,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,49.62,0,0,0,0,0,0
78,6,0,0,0,0,0,0,0,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,6,1,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,49.42,0,0,0,0,0,0
88,6,1,0,0,5,0,81.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,1,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,46.05,0,0,0,0,0,0
100,6,0.159090909,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.045454545,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,6,0,0,0,0,0,0,0,0,0,0,15.05,0,0,0,0,0,0,0,0,0,0,0,0,0
98.40000153,6,0,0,0,0,0,0,0,0,0,0,14.64,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6,1,0,1,5,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,6,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47.85,0,0,0,0,0,0
98,6,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,49.33,0,0,0,0,0,0
97.30000305,6,0,0,0,0,0,0,0,0,0,0,15.34,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.090909091,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,6,1,0,1,5,0,82.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.40000153,6,0,0,0,0,0,0,0,0,0,0,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0
96.40000153,6,0,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0
98.30000305,6,0,0,0,0,0,0,0,0,0,0,15.26,0,0,0,0,0,0,0,0,0,0,0,0,0
93,6,0,0,0,0,0.03,0,0,9.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,6,1,0,0,5,0,72.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,43.52,0,0,0,0,0,0
100,6,0.045454545,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6,0,0,0,0,0,0,0,0,0,0,14.74,0,0,0,0,0,0,0,0,0,0,0,0,0
50,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.07,0,0,0,0,0,0,0,0,0
100,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.40000153,6,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6,0,0,0,0,0,0,0,0,0,0,14.82,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6,1,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,47.02,0,0,0,0,0,0
93.40000153,6,0,0,0,0,0,0,0,0,0,0,14.03,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,0,0,0,0,0,0,0,0,0
90,6,0,0,0,0,0.03,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.40000153,6,0,0,0,0,0,0,0,0,0,0,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6,0,0,0,0,0,0,0,0,0,0,15.21,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
97,6,1,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,48.58,0,0,0,0,0,0
97.40000153,6,0,0,0,0,0,0,0,0,0,0,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0
90.40000153,6,0,0,0,0,0,0,0,0,0,0,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6,0,0,0,0,0,0,0,0,0,0,14.42,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.272727273,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.068181818,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,6,0.022727273,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,6,0,0,0,0,0,0,0,0,0,0,14.96,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.113636364,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.681818182,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0.068181818,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,6,1,0,1,5,0,78.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.40000153,6,0,0,0,0,0,0,0,0,0,0,14.57,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.21,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10.43,0,0,0,0,0,0
98.40000153,6,0,0,0,0,0,0,0,0,0,0,14.82,0,0,0,0,0,0,0,0,0,0,0,0,0
90,6,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,46.93,0,0,0,0,0,0
87.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.41,0,0,0,0,0,0,0,0,0
88,6,1,0,0,2,0,80.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,1,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53,0,0,0,0,0,0
100,6,1,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,49.62,0,0,0,0,0,0
98.30000305,6,0,0,0,0,0,0,0,0,0,0,15.61,0,0,0,0,0,0,0,0,0,0,0,0,0
89,6,0,0,0,0,0,0,0,11.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,6,1,0,0,5,0,74.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.21,0,0,0,0,0,0,0,0,0
0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0
